SalePrice,Id
158193.504578843,2733
150858.25890330883,2734
117493.41701207666,2735
141179.17799808708,2736
117161.62033174852,2737
126585.83750929721,2738
139588.6315677915,2739
117689.60166969184,2740
123878.90117710187,2741
136277.8608522743,2742
138875.26871879617,2743
146713.7430559637,2744
130140.91184500307,2745
115822.35784808775,2746
138258.98030762133,2747
113619.07698851271,2748
123599.4086047805,2749
108798.45985254354,2750
123368.62821714107,2751
210250.34015351077,2752
141200.62856181012,2753
186721.88661161915,2754
111753.10353307372,2755
91111.6945475657,2756
69789.87953371835,2757
66415.4608174813,2758
144559.29815146152,2759
119871.09466654017,2760
125752.515535866,2761
127684.96505156117,2762
171019.84269288456,2763
131986.49265965386,2764
227174.36575182521,2765
133447.9129787072,2766
76418.29216725181,2767
129446.2595487932,2768
116087.45358435904,2769
126179.1046722036,2770
105124.78434645891,2771
101637.98253964615,2772
160613.78967218718,2773
128784.22587304452,2774
116359.82118197308,2775
125735.94842930848,2776
138030.98902527118,2777
98289.16506770597,2778
128153.38297095321,2779
99529.25762653413,2780
82717.58886304851,2781
84191.37261930115,2782
92870.70091784418,2783
107559.9008231193,2784
123579.19057446238,2785
63328.62231338677,2786
98860.17733958569,2787
68766.45534876102,2788
171125.73614439217,2789
84243.55863010495,2790
106773.73189575829,2791
61821.45045544049,2792
141924.90731622325,2793
90780.21224366133,2794
103315.53913618631,2795
84021.2883902803,2796
175048.35766265914,2797
107021.01608114572,2798
95871.35087520344,2799
73753.71534618345,2800
106633.74581199854,2801
121468.07530744412,2802
160640.57522495757,2803
123467.1560393165,2804
94823.35466862906,2805
78835.08254894339,2806
131518.18971267666,2807
132839.14695784988,2808
106205.12143866874,2809
113878.86363910337,2810
140536.26548710576,2811
130606.34320123147,2812
138317.33279978496,2813
130459.58509894974,2814
98269.33672181351,2815
214166.81709919442,2816
135786.9178193061,2817
107250.67266251119,2818
125566.16668086006,2819
122283.2359081484,2820
112878.78124517994,2821
177620.32261038417,2822
261606.85824232028,2823
159495.32285089546,2824
146552.6775782312,2825
119816.13610241766,2826
121665.57594585717,2827
207408.48432711698,2828
184909.67276813384,2829
207679.2690789055,2830
171157.757333313,2831
226647.0757193272,2832
244623.62364334054,2833
196160.31479702168,2834
194827.6685107836,2835
171436.97031109995,2836
142070.61929413056,2837
143415.11883902078,2838
162292.82031079772,2839
165189.3780733025,2840
174860.69236361943,2841
188123.76480745597,2842
129039.89031000546,2843
129483.15044769428,2844
105822.73990018733,2845
179596.73076324665,2846
159573.94419288498,2847
198221.70526091516,2848
189997.56204699742,2849
220042.26073954933,2850
210039.12971946987,2851
197091.05807420472,2852
207527.9119000515,2853
114072.77506955166,2854
174063.159984217,2855
184995.29509024724,2856
166712.39131575727,2857
175836.69357266423,2858
108331.07769847852,2859
93087.0450272944,2860
121418.27425635647,2861
187982.05761113547,2862
117550.20253300508,2863
233194.20134606282,2864
116263.58626270221,2865
146964.45308414294,2866
78815.95284675028,2867
98140.55351318202,2868
105492.93128490914,2869
137901.27582808412,2870
94647.18701349074,2871
55064.42918740537,2872
100036.56567461682,2873
125457.3956897428,2874
121482.20223416043,2875
141240.40122109157,2876
117986.923185364,2877
143170.85597189743,2878
126588.61209186095,2879
100025.99152017554,2880
139564.36317848778,2881
138864.54353238145,2882
167165.8671372512,2883
166976.89836783282,2884
151068.66254801882,2885
169906.86963314447,2886
87600.10301884238,2887
112600.42011446365,2888
60176.100361240504,2889
71922.54203411023,2890
125079.91438271904,2891
60986.935414548636,2892
89535.31748777989,2893
59553.72360083794,2894
255193.92979901854,2895
223520.47224398883,2896
166387.62397066253,2897
139728.3042804243,2898
210651.45634697835,2899
131596.36072116173,2900
178339.80361025984,2901
142316.0836410646,2902
284540.0322858881,2903
302754.11813481845,2904
93896.13639162295,2905
169464.00203481794,2906
103032.4461397011,2907
105788.4120314227,2908
124923.09155652842,2909
67872.62330437353,2910
65921.98038183956,2911
120139.92623269041,2912
73207.5719875548,2913
63365.71852773525,2914
65619.75244645026,2915
73229.08581899815,2916
165935.75120481118,2917
109407.0889166726,2918
181402.19617516026,2919
